4.782159924507141113e-01,6.752579808235168457e-01,-1.230976939201354980e+00,5.111157894134521484e-01,6.074724197387695312e-01,-1.157740354537963867e+00,5.320059061050415039e-01,6.082231998443603516e-01,-1.158129930496215820e+00,5.485766530036926270e-01,6.104600429534912109e-01,-1.158404827117919922e+00,4.436076283454895020e-01,6.131932735443115234e-01,-1.150318861007690430e+00,4.223607182502746582e-01,6.166300177574157715e-01,-1.149398803710937500e+00,4.044466614723205566e-01,6.202604770660400391e-01,-1.149825572967529297e+00,5.847750902175903320e-01,6.490781307220458984e-01,-6.900699734687805176e-01,3.890721201896667480e-01,6.542145609855651855e-01,-6.248079538345336914e-01,5.241782069206237793e-01,7.547948956489562988e-01,-1.054583191871643066e+00,4.398647248744964600e-01,7.576773166656494141e-01,-1.038173913955688477e+00,7.705827951431274414e-01,9.905378818511962891e-01,-4.280084669589996338e-01,2.811007201671600342e-01,1.024756193161010742e+00,-3.808752298355102539e-01,9.488545656204223633e-01,1.370545983314514160e+00,-5.722230672836303711e-01,2.087000608444213867e-01,1.488558053970336914e+00,-4.683168530464172363e-01,8.982118368148803711e-01,1.714763641357421875e+00,-1.062597393989562988e+00,2.788734436035156250e-01,1.763134717941284180e+00,-1.172470092773437500e+00,9.176758527755737305e-01,1.838635206222534180e+00,-1.225709319114685059e+00,2.798492014408111572e-01,1.882403612136840820e+00,-1.356012463569641113e+00,8.532314300537109375e-01,1.829719066619873047e+00,-1.268378019332885742e+00,3.225713968276977539e-01,1.847305893898010254e+00,-1.437245249748229980e+00,8.362851142883300781e-01,1.782906889915466309e+00,-1.107233762741088867e+00,3.308786451816558838e-01,1.801329135894775391e+00,-1.233347177505493164e+00,7.307252883911132812e-01,1.832744836807250977e+00,-1.148225292563438416e-01,3.970862030982971191e-01,1.853839993476867676e+00,1.211115866899490356e-01,7.448195219039916992e-01,2.510863542556762695e+00,-2.499694526195526123e-01,4.343785643577575684e-01,2.518559694290161133e+00,-2.179529517889022827e-02,7.639790177345275879e-01,3.119086027145385742e+00,3.743786811828613281e-01,4.621815681457519531e-01,3.128201246261596680e+00,3.705870509147644043e-01,7.811387181282043457e-01,3.223503589630126953e+00,3.905321955680847168e-01,4.636120796203613281e-01,3.237888813018798828e+00,3.862741589546203613e-01,7.032959461212158203e-01,3.319608211517333984e+00,-3.599559664726257324e-01,5.106288790702819824e-01,3.316894769668579102e+00,-3.822866976261138916e-01
4.784509539604187012e-01,6.752965450286865234e-01,-1.217905879020690918e+00,5.113291740417480469e-01,6.076778769493103027e-01,-1.140681385993957520e+00,5.321345925331115723e-01,6.085953116416931152e-01,-1.141171216964721680e+00,5.486801862716674805e-01,6.108809709548950195e-01,-1.141412973403930664e+00,4.440961778163909912e-01,6.132012605667114258e-01,-1.135785579681396484e+00,4.227791726589202881e-01,6.165879368782043457e-01,-1.134846806526184082e+00,4.046799242496490479e-01,6.202257275581359863e-01,-1.135283827781677246e+00,5.848440527915954590e-01,6.499023437500000000e-01,-6.636595726013183594e-01,3.890728652477264404e-01,6.542385220527648926e-01,-6.112584471702575684e-01,5.241140723228454590e-01,7.548813223838806152e-01,-1.039336800575256348e+00,4.398643374443054199e-01,7.576769590377807617e-01,-1.026412010192871094e+00,7.689974308013916016e-01,9.901192188262939453e-01,-4.024817049503326416e-01,2.810867726802825928e-01,1.024769306182861328e+00,-3.731744289398193359e-01,9.450513124465942383e-01,1.370743393898010254e+00,-5.671018362045288086e-01,2.140464484691619873e-01,1.490373253822326660e+00,-4.915571212768554688e-01,8.983522653579711914e-01,1.708360791206359863e+00,-1.055242300033569336e+00,2.819952964782714844e-01,1.762885689735412598e+00,-1.269988536834716797e+00,9.188990592956542969e-01,1.827846884727478027e+00,-1.216318845748901367e+00,2.827386856079101562e-01,1.881319284439086914e+00,-1.467173576354980469e+00,8.557254076004028320e-01,1.817865729331970215e+00,-1.263799905776977539e+00,3.242338299751281738e-01,1.845559358596801758e+00,-1.546091437339782715e+00,8.375865221023559570e-01,1.773135662078857422e+00,-1.102052688598632812e+00,3.327358067035675049e-01,1.799884676933288574e+00,-1.332743644714355469e+00,7.307257652282714844e-01,1.832078337669372559e+00,-1.134297847747802734e-01,3.970943093299865723e-01,1.853702783584594727e+00,1.198578923940658569e-01,7.450241446495056152e-01,2.510187387466430664e+00,-2.623046934604644775e-01,4.346664845943450928e-01,2.516739130020141602e+00,-7.065492123365402222e-02,7.664154171943664551e-01,3.118634223937988281e+00,3.405539393424987793e-01,4.635650515556335449e-01,3.126616954803466797e+00,3.119001984596252441e-01,7.838232517242431641e-01,3.222495317459106445e+00,3.538883328437805176e-01,4.650524556636810303e-01,3.235583305358886719e+00,3.261495530605316162e-01,7.051678895950317383e-01,3.318109989166259766e+00,-4.061184525489807129e-01,5.142109394073486328e-01,3.313621520996093750e+00,-4.505900740623474121e-01
4.780966639518737793e-01,6.740886569023132324e-01,-1.228951215744018555e+00,5.112572908401489258e-01,6.065171360969543457e-01,-1.157543897628784180e+00,5.320937633514404297e-01,6.074576973915100098e-01,-1.157946467399597168e+00,5.486446619033813477e-01,6.098125576972961426e-01,-1.158273816108703613e+00,4.439817368984222412e-01,6.117616295814514160e-01,-1.147978186607360840e+00,4.227205812931060791e-01,6.152481436729431152e-01,-1.146968603134155273e+00,4.046659469604492188e-01,6.188184022903442383e-01,-1.147354364395141602e+00,5.848279595375061035e-01,6.483507752418518066e-01,-6.874921321868896484e-01,3.894967734813690186e-01,6.524628996849060059e-01,-6.145635247230529785e-01,5.240224599838256836e-01,7.538856863975524902e-01,-1.051362991333007812e+00,4.398236870765686035e-01,7.558792829513549805e-01,-1.032546043395996094e+00,7.688612937927246094e-01,9.901959896087646484e-01,-4.270305037498474121e-01,2.817542254924774170e-01,1.023901224136352539e+00,-3.678957819938659668e-01,9.447245597839355469e-01,1.372423529624938965e+00,-5.639929771423339844e-01,2.135150730609893799e-01,1.485109210014343262e+00,-4.818696081638336182e-01,8.974969983100891113e-01,1.712257146835327148e+00,-1.044732928276062012e+00,2.783192694187164307e-01,1.754795312881469727e+00,-1.260395765304565430e+00,9.179868698120117188e-01,1.833624958992004395e+00,-1.206944704055786133e+00,2.776618301868438721e-01,1.871503472328186035e+00,-1.454049229621887207e+00,8.547310829162597656e-01,1.822227358818054199e+00,-1.250347852706909180e+00,3.192635476589202881e-01,1.834998488426208496e+00,-1.532269835472106934e+00,8.367678523063659668e-01,1.776729106903076172e+00,-1.088360905647277832e+00,3.283559679985046387e-01,1.791069865226745605e+00,-1.322298526763916016e+00,7.293580174446105957e-01,1.833650350570678711e+00,-1.252419650554656982e-01,3.967239856719970703e-01,1.853822469711303711e+00,1.315882354974746704e-01,7.434923052787780762e-01,2.514522314071655273e+00,-2.231856882572174072e-01,4.331389069557189941e-01,2.523611307144165039e+00,2.089702337980270386e-01,7.633621692657470703e-01,3.124124288558959961e+00,4.817531108856201172e-01,4.595485627651214600e-01,3.131427764892578125e+00,7.668769359588623047e-01,7.820249199867248535e-01,3.228361606597900391e+00,5.071000456809997559e-01,4.613084793090820312e-01,3.239992856979370117e+00,8.026057481765747070e-01,6.969331502914428711e-01,3.325179100036621094e+00,-2.455264627933502197e-01,5.035514831542968750e-01,3.323017358779907227e+00,4.884075373411178589e-02
4.778126776218414307e-01,6.731386780738830566e-01,-1.238712906837463379e+00,5.112006068229675293e-01,6.057111024856567383e-01,-1.169291615486145020e+00,5.320649743080139160e-01,6.066831946372985840e-01,-1.169659376144409180e+00,5.486209392547607422e-01,6.090881228446960449e-01,-1.170011520385742188e+00,4.438951909542083740e-01,6.107060909271240234e-01,-1.158003807067871094e+00,4.226776659488677979e-01,6.142435073852539062e-01,-1.156970739364624023e+00,4.046599268913269043e-01,6.177647113800048828e-01,-1.157342076301574707e+00,5.848203897476196289e-01,6.473990082740783691e-01,-7.000377178192138672e-01,3.898057341575622559e-01,6.511847376823425293e-01,-6.186428070068359375e-01,5.239511728286743164e-01,7.530969381332397461e-01,-1.061143159866333008e+00,4.397823214530944824e-01,7.544622421264648438e-01,-1.039495348930358887e+00,7.686123847961425781e-01,9.902997612953186035e-01,-4.377726912498474121e-01,2.820655703544616699e-01,1.023211359977722168e+00,-3.663521409034729004e-01,9.443863630294799805e-01,1.373601555824279785e+00,-5.628330111503601074e-01,2.131276577711105347e-01,1.482146978378295898e+00,-4.761886596679687500e-01,8.963887095451354980e-01,1.715326786041259766e+00,-1.042491316795349121e+00,2.761569917201995850e-01,1.752133607864379883e+00,-1.255090951919555664e+00,9.166137576103210449e-01,1.837926864624023438e+00,-1.206151843070983887e+00,2.749764025211334229e-01,1.868659973144531250e+00,-1.447426080703735352e+00,8.535745739936828613e-01,1.825775742530822754e+00,-1.248107194900512695e+00,3.164738118648529053e-01,1.831890463829040527e+00,-1.525064229965209961e+00,8.357785344123840332e-01,1.779825568199157715e+00,-1.084544062614440918e+00,3.258407711982727051e-01,1.788457393646240234e+00,-1.316538333892822266e+00,7.279403209686279297e-01,1.834584951400756836e+00,-1.306557804346084595e-01,3.960767090320587158e-01,1.853902935981750488e+00,1.369568854570388794e-01,7.419008016586303711e-01,2.517042875289916992e+00,-1.942475885152816772e-01,4.313558936119079590e-01,2.527596473693847656e+00,2.551871240139007568e-01,7.607225179672241211e-01,3.126806735992431641e+00,5.374071002006530762e-01,4.565898776054382324e-01,3.133919239044189453e+00,8.362523913383483887e-01,7.800658941268920898e-01,3.230926275253295898e+00,5.649267435073852539e-01,4.584828317165374756e-01,3.242028474807739258e+00,8.742917180061340332e-01,6.923578977584838867e-01,3.328841209411621094e+00,-1.869867593050003052e-01,4.980507493019104004e-01,3.327756643295288086e+00,1.182804107666015625e-01
4.780452847480773926e-01,6.740914583206176758e-01,-1.157781004905700684e+00,5.114132165908813477e-01,6.070263385772705078e-01,-1.085696816444396973e+00,5.322130918502807617e-01,6.079576015472412109e-01,-1.086069822311401367e+00,5.488176345825195312e-01,6.100032925605773926e-01,-1.086275696754455566e+00,4.446412026882171631e-01,6.120344400405883789e-01,-1.078293681144714355e+00,4.236725270748138428e-01,6.150916814804077148e-01,-1.077351689338684082e+00,4.054114222526550293e-01,6.185856461524963379e-01,-1.077786326408386230e+00,5.849453806877136230e-01,6.488707065582275391e-01,-6.378244161605834961e-01,3.903350532054901123e-01,6.528586745262145996e-01,-5.751427412033081055e-01,5.239480733871459961e-01,7.535236477851867676e-01,-9.909197092056274414e-01,4.401494562625885010e-01,7.548802495002746582e-01,-9.746924638748168945e-01,7.675793766975402832e-01,9.929046034812927246e-01,-3.923154473304748535e-01,2.842449545860290527e-01,1.023292183876037598e+00,-3.600806593894958496e-01,9.334284663200378418e-01,1.380040884017944336e+00,-5.224263072013854980e-01,2.208314687013626099e-01,1.489146709442138672e+00,-4.765059351921081543e-01,8.900381326675415039e-01,1.715402841567993164e+00,-9.461231231689453125e-01,2.821020781993865967e-01,1.752172827720642090e+00,-1.205298185348510742e+00,9.114044308662414551e-01,1.837787866592407227e+00,-1.085999727249145508e+00,2.809591889381408691e-01,1.867999553680419922e+00,-1.383561134338378906e+00,8.512042760848999023e-01,1.826074600219726562e+00,-1.127347469329833984e+00,3.199922442436218262e-01,1.831932187080383301e+00,-1.457540869712829590e+00,8.333403468132019043e-01,1.780128955841064453e+00,-9.882839918136596680e-01,3.288249373435974121e-01,1.788578271865844727e+00,-1.264377117156982422e+00,7.278100252151489258e-01,1.836176514625549316e+00,-1.213649511337280273e-01,3.965379893779754639e-01,1.856530308723449707e+00,1.276751309633255005e-01,7.422140240669250488e-01,2.517399072647094727e+00,-2.111673355102539062e-01,4.319945275783538818e-01,2.529728651046752930e+00,8.451704680919647217e-02,7.626403570175170898e-01,3.127051115036010742e+00,4.442526400089263916e-01,4.592545032501220703e-01,3.137652873992919922e+00,4.913860857486724854e-01,7.812299132347106934e-01,3.230882883071899414e+00,4.657019078731536865e-01,4.608830511569976807e-01,3.246184110641479492e+00,5.109368562698364258e-01,6.991968154907226562e-01,3.328533649444580078e+00,-2.506081461906433105e-01,5.039199590682983398e-01,3.327643156051635742e+00,-2.231707572937011719e-01
4.790982306003570557e-01,6.762775778770446777e-01,-1.167289972305297852e+00,5.126451849937438965e-01,6.091879606246948242e-01,-1.094204306602478027e+00,5.333771109580993652e-01,6.097601056098937988e-01,-1.094656229019165039e+00,5.507466793060302734e-01,6.113857030868530273e-01,-1.094907760620117188e+00,4.455505013465881348e-01,6.147374510765075684e-01,-1.086424946784973145e+00,4.243626594543457031e-01,6.172659397125244141e-01,-1.085564374923706055e+00,4.059889912605285645e-01,6.209711432456970215e-01,-1.086051940917968750e+00,5.867891907691955566e-01,6.510341167449951172e-01,-6.339261531829833984e-01,3.904581367969512939e-01,6.580988764762878418e-01,-5.689030885696411133e-01,5.246670246124267578e-01,7.547658681869506836e-01,-9.958959817886352539e-01,4.418534636497497559e-01,7.564441561698913574e-01,-9.788562655448913574e-01,7.670312523841857910e-01,9.935058355331420898e-01,-3.718777596950531006e-01,2.901261448860168457e-01,1.022275209426879883e+00,-3.480286002159118652e-01,9.338601827621459961e-01,1.366283655166625977e+00,-5.234507322311401367e-01,2.235273569822311401e-01,1.481891155242919922e+00,-4.693504869937896729e-01,8.901861310005187988e-01,1.664989948272705078e+00,-9.725388288497924805e-01,2.817943692207336426e-01,1.744384884834289551e+00,-1.181903600692749023e+00,9.114491343498229980e-01,1.778178095817565918e+00,-1.111433267593383789e+00,2.800927758216857910e-01,1.860164284706115723e+00,-1.362737536430358887e+00,8.522921800613403320e-01,1.763347625732421875e+00,-1.155582904815673828e+00,3.178394436836242676e-01,1.826085925102233887e+00,-1.445310831069946289e+00,8.347120285034179688e-01,1.721574902534484863e+00,-1.016636371612548828e+00,3.268281817436218262e-01,1.782893776893615723e+00,-1.243448138236999512e+00,7.267667055130004883e-01,1.843516111373901367e+00,-1.195566281676292419e-01,3.965298533439636230e-01,1.857906222343444824e+00,1.255370676517486572e-01,7.358333468437194824e-01,2.522773981094360352e+00,-1.953686177730560303e-01,4.301694333553314209e-01,2.529929637908935547e+00,6.809566915035247803e-02,7.519249916076660156e-01,3.131843090057373047e+00,4.467712342739105225e-01,4.538426399230957031e-01,3.139368295669555664e+00,4.893113672733306885e-01,7.681788802146911621e-01,3.235743045806884766e+00,4.664446413516998291e-01,4.545094072818756104e-01,3.247471094131469727e+00,5.098758935928344727e-01,6.921719908714294434e-01,3.329377889633178711e+00,-2.497762441635131836e-01,4.996075630187988281e-01,3.328559875488281250e+00,-2.378433495759963989e-01
4.795495867729187012e-01,6.922989487648010254e-01,-1.140388727188110352e+00,5.127331018447875977e-01,6.219621896743774414e-01,-1.069259524345397949e+00,5.334838628768920898e-01,6.214644908905029297e-01,-1.069720506668090820e+00,5.509039759635925293e-01,6.226553320884704590e-01,-1.069906115531921387e+00,4.457243382930755615e-01,6.288275122642517090e-01,-1.059785723686218262e+00,4.245845675468444824e-01,6.327162981033325195e-01,-1.059061408042907715e+00,4.063667356967926025e-01,6.371741890907287598e-01,-1.059534311294555664e+00,5.869741439819335938e-01,6.604533791542053223e-01,-6.166447401046752930e-01,3.910947144031524658e-01,6.764799356460571289e-01,-5.464271306991577148e-01,5.255199074745178223e-01,7.663056850433349609e-01,-9.721267819404602051e-01,4.431754052639007568e-01,7.702649831771850586e-01,-9.533002972602844238e-01,7.664531469345092773e-01,9.939558506011962891e-01,-3.680671453475952148e-01,3.065525293350219727e-01,1.023354053497314453e+00,-3.246149718761444092e-01,9.204080700874328613e-01,1.366556644439697266e+00,-5.653685331344604492e-01,2.621997892856597900e-01,1.486659884452819824e+00,-4.646089076995849609e-01,8.679729700088500977e-01,1.620278835296630859e+00,-1.042638421058654785e+00,3.190973997116088867e-01,1.737548112869262695e+00,-1.167293429374694824e+00,8.840059041976928711e-01,1.713351130485534668e+00,-1.181810736656188965e+00,3.206436634063720703e-01,1.848371505737304688e+00,-1.344912528991699219e+00,8.378869295120239258e-01,1.697090983390808105e+00,-1.214596033096313477e+00,3.497278690338134766e-01,1.813663721084594727e+00,-1.417329549789428711e+00,8.222114443778991699e-01,1.662548542022705078e+00,-1.083108544349670410e+00,3.557049632072448730e-01,1.771135449409484863e+00,-1.225295782089233398e+00,7.316683530807495117e-01,1.848563671112060547e+00,-1.189775615930557251e-01,4.079218804836273193e-01,1.863402962684631348e+00,1.250226795673370361e-01,7.446438670158386230e-01,2.525150299072265625e+00,-2.077648639678955078e-01,4.453257024288177490e-01,2.531630039215087891e+00,-8.097009733319282532e-03,7.688881754875183105e-01,3.133748769760131836e+00,3.963268697261810303e-01,4.703699946403503418e-01,3.143716573715209961e+00,3.709648549556732178e-01,7.859833836555480957e-01,3.236459970474243164e+00,4.128674566745758057e-01,4.709965586662292480e-01,3.250846385955810547e+00,3.869537115097045898e-01,7.121171951293945312e-01,3.329710245132446289e+00,-3.083575665950775146e-01,5.176426172256469727e-01,3.329648494720458984e+00,-3.645763993263244629e-01
4.822640419006347656e-01,6.958154439926147461e-01,-1.131577372550964355e+00,5.135386586189270020e-01,6.257926821708679199e-01,-1.056459188461303711e+00,5.340379476547241211e-01,6.247703433036804199e-01,-1.056949496269226074e+00,5.514901876449584961e-01,6.251726746559143066e-01,-1.057150721549987793e+00,4.466620385646820068e-01,6.333463191986083984e-01,-1.050833582878112793e+00,4.254449009895324707e-01,6.371114850044250488e-01,-1.050107121467590332e+00,4.069211483001708984e-01,6.419036984443664551e-01,-1.050602674484252930e+00,5.874149799346923828e-01,6.627534031867980957e-01,-5.954068899154663086e-01,3.913506269454956055e-01,6.831165552139282227e-01,-5.412456989288330078e-01,5.277361869812011719e-01,7.684730887413024902e-01,-9.607053995132446289e-01,4.461908340454101562e-01,7.742992043495178223e-01,-9.464270472526550293e-01,7.658754587173461914e-01,9.940248131752014160e-01,-3.392809033393859863e-01,3.133505582809448242e-01,1.025125026702880859e+00,-3.276756107807159424e-01,9.166118502616882324e-01,1.365323662757873535e+00,-5.167629122734069824e-01,2.667677998542785645e-01,1.493816256523132324e+00,-4.525484144687652588e-01,8.684177398681640625e-01,1.626943945884704590e+00,-9.708937406539916992e-01,3.256751298904418945e-01,1.747649073600769043e+00,-1.111323475837707520e+00,8.857965469360351562e-01,1.725832819938659668e+00,-1.104463815689086914e+00,3.276785016059875488e-01,1.860228419303894043e+00,-1.284809589385986328e+00,8.388594388961791992e-01,1.712941765785217285e+00,-1.145096063613891602e+00,3.574977517127990723e-01,1.830106019973754883e+00,-1.362026929855346680e+00,8.229448199272155762e-01,1.675681829452514648e+00,-1.014551401138305664e+00,3.627810180187225342e-01,1.785534381866455078e+00,-1.170220017433166504e+00,7.349306344985961914e-01,1.852029919624328613e+00,-1.135751754045486450e-01,4.132992327213287354e-01,1.869955539703369141e+00,1.195066124200820923e-01,7.521157264709472656e-01,2.527003049850463867e+00,-2.066119462251663208e-01,4.522401392459869385e-01,2.534134626388549805e+00,-1.688595674932003021e-02,7.815932035446166992e-01,3.133689641952514648e+00,4.095374941825866699e-01,4.832602143287658691e-01,3.145742893218994141e+00,3.849041759967803955e-01,7.975817322731018066e-01,3.236004829406738281e+00,4.276776909828186035e-01,4.840506613254547119e-01,3.252082586288452148e+00,4.029625356197357178e-01,7.313503623008728027e-01,3.329487323760986328e+00,-3.008565008640289307e-01,5.370810031890869141e-01,3.329546689987182617e+00,-3.520743250846862793e-01
4.834851324558258057e-01,7.046569585800170898e-01,-1.132525205612182617e+00,5.138314962387084961e-01,6.318947076797485352e-01,-1.058020830154418945e+00,5.342234373092651367e-01,6.307619214057922363e-01,-1.058634877204895020e+00,5.516038537025451660e-01,6.312431693077087402e-01,-1.058832764625549316e+00,4.472687840461730957e-01,6.398032903671264648e-01,-1.054374814033508301e+00,4.260275959968566895e-01,6.440518498420715332e-01,-1.053635597229003906e+00,4.073978364467620850e-01,6.490307450294494629e-01,-1.054192185401916504e+00,5.877146720886230469e-01,6.686226725578308105e-01,-6.021438837051391602e-01,3.918265998363494873e-01,6.895440220832824707e-01,-5.491704344749450684e-01,5.283623933792114258e-01,7.757008075714111328e-01,-9.612919092178344727e-01,4.475169181823730469e-01,7.824977636337280273e-01,-9.501468539237976074e-01,7.661413550376892090e-01,9.950882792472839355e-01,-3.524504899978637695e-01,3.157637417316436768e-01,1.026392102241516113e+00,-3.290981650352478027e-01,9.174521565437316895e-01,1.368189692497253418e+00,-5.350807905197143555e-01,2.609799802303314209e-01,1.493594527244567871e+00,-4.648264348506927490e-01,8.682495951652526855e-01,1.635154604911804199e+00,-9.914561510086059570e-01,3.232513070106506348e-01,1.748200297355651855e+00,-1.145580172538757324e+00,8.857132792472839355e-01,1.729896306991577148e+00,-1.135179877281188965e+00,3.248690068721771240e-01,1.860639214515686035e+00,-1.317707061767578125e+00,8.370308876037597656e-01,1.718579411506652832e+00,-1.173791408538818359e+00,3.581337630748748779e-01,1.830431699752807617e+00,-1.398872613906860352e+00,8.211432695388793945e-01,1.682947516441345215e+00,-1.034480333328247070e+00,3.642421066761016846e-01,1.786036729812622070e+00,-1.203750729560852051e+00,7.355656623840332031e-01,1.851618885993957520e+00,-1.182656660676002502e-01,4.156165122985839844e-01,1.869862914085388184e+00,1.239761561155319214e-01,7.519667148590087891e-01,2.526796102523803711e+00,-1.816281676292419434e-01,4.517269134521484375e-01,2.533980607986450195e+00,1.075661778450012207e-01,7.809253931045532227e-01,3.132222890853881836e+00,4.847636818885803223e-01,4.835134148597717285e-01,3.142088651657104492e+00,5.705409646034240723e-01,7.969266772270202637e-01,3.233154058456420898e+00,5.073958635330200195e-01,4.850807189941406250e-01,3.244541883468627930e+00,5.951713323593139648e-01,7.295571565628051758e-01,3.324548959732055664e+00,-2.195677459239959717e-01,5.351287722587585449e-01,3.326322078704833984e+00,-1.524607241153717041e-01
4.849734306335449219e-01,7.045489549636840820e-01,-1.122834920883178711e+00,5.151035785675048828e-01,6.326926350593566895e-01,-1.046677827835083008e+00,5.351430773735046387e-01,6.317023038864135742e-01,-1.047215104103088379e+00,5.527693629264831543e-01,6.321104764938354492e-01,-1.047418594360351562e+00,4.485031664371490479e-01,6.402167677879333496e-01,-1.044309377670288086e+00,4.275349676609039307e-01,6.438748240470886230e-01,-1.043529152870178223e+00,4.085618555545806885e-01,6.486470103263854980e-01,-1.044045567512512207e+00,5.884051322937011719e-01,6.697924137115478516e-01,-5.831822156906127930e-01,3.924415707588195801e-01,6.892293095588684082e-01,-5.411817431449890137e-01,5.291992425918579102e-01,7.758167386054992676e-01,-9.500274658203125000e-01,4.487332403659820557e-01,7.820502519607543945e-01,-9.402981996536254883e-01,7.658267617225646973e-01,9.950840473175048828e-01,-3.281789422035217285e-01,3.143604099750518799e-01,1.026655197143554688e+00,-3.268356919288635254e-01,9.158267974853515625e-01,1.364362359046936035e+00,-4.680458009243011475e-01,2.575680613517761230e-01,1.493505358695983887e+00,-4.371260702610015869e-01,8.692020177841186523e-01,1.640427947044372559e+00,-8.822528719902038574e-01,3.201240599155426025e-01,1.748760700225830078e+00,-1.072700500488281250e+00,8.873301744461059570e-01,1.741634964942932129e+00,-1.012896895408630371e+00,3.214935660362243652e-01,1.861839294433593750e+00,-1.242007970809936523e+00,8.375220298767089844e-01,1.730884552001953125e+00,-1.058970570564270020e+00,3.556800484657287598e-01,1.832192301750183105e+00,-1.323657870292663574e+00,8.213356733322143555e-01,1.692922472953796387e+00,-9.266694784164428711e-01,3.621297180652618408e-01,1.787742853164672852e+00,-1.131544589996337891e+00,7.350970506668090820e-01,1.851204156875610352e+00,-1.141296401619911194e-01,4.153094291687011719e-01,1.869499921798706055e+00,1.197960153222084045e-01,7.521539926528930664e-01,2.526032686233520508e+00,-2.257872074842453003e-01,4.522786140441894531e-01,2.533643007278442383e+00,-3.638671711087226868e-03,7.808310389518737793e-01,3.132066965103149414e+00,3.642342686653137207e-01,4.833717942237854004e-01,3.142199516296386719e+00,3.638432621955871582e-01,7.968692183494567871e-01,3.232529401779174805e+00,3.781320750713348389e-01,4.847209453582763672e-01,3.245297670364379883e+00,3.779053986072540283e-01,7.285742759704589844e-01,3.324181795120239258e+00,-3.527917861938476562e-01,5.350813865661621094e-01,3.326226234436035156e+00,-3.759222924709320068e-01
