frame,timestamp,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
0.0,0.174591064453125,0.5176883339881897,0.4317859411239624,-0.5468136668205261,0.9999831914901733,0.5411077737808228,0.370546817779541,-0.5157274603843689,0.9999620914459229,0.5552757382392883,0.36972033977508545,-0.5154207944869995,0.9999610185623169,0.5687747597694397,0.36976706981658936,-0.5156145691871643,0.9999656677246094,0.4927602708339691,0.3731868267059326,-0.51987624168396,0.9999639987945557,0.4765082597732544,0.3745626211166382,-0.519383430480957,0.9999579191207886,0.461607426404953,0.3768402338027954,-0.5196647047996521,0.9999650716781616,0.5903491973876953,0.39966773986816406,-0.2959512770175934,0.9999644756317139,0.44450289011001587,0.406557559967041,-0.30138108134269714,0.9999774694442749,0.5463036894798279,0.5030041933059692,-0.46181347966194153,0.9999822378158569,0.49308669567108154,0.5096601247787476,-0.46297046542167664,0.9999886751174927,0.7016503810882568,0.815589189529419,-0.17012344300746918,0.999700665473938,0.3327375054359436,0.7564746737480164,-0.269131600856781,0.99981290102005,0.75059974193573,1.300616979598999,-0.13122090697288513,0.30828729271888733,0.20652779936790466,1.0543620586395264,-0.23398937284946442,0.42330217361450195,0.7484279870986938,1.6349421739578247,-0.29480570554733276,0.026718951761722565,0.1589069962501526,1.5384048223495483,-0.4605858623981476,0.0939585343003273,0.7732855081558228,1.7494962215423584,-0.35888251662254333,0.04307710379362106,0.12428328394889832,1.6501628160476685,-0.5202149748802185,0.1111888736486435,0.7317283153533936,1.742493748664856,-0.3959261178970337,0.08011540025472641,0.16317003965377808,1.6517659425735474,-0.5927801728248596,0.16943132877349854,0.7164715528488159,1.6976314783096313,-0.32290714979171753,0.08424241840839386,0.18514040112495422,1.6150259971618652,-0.5013388395309448,0.1839027851819992,0.5888575911521912,1.6142802238464355,0.008796253241598606,0.0011230823583900928,0.35596808791160583,1.5979225635528564,-0.00443184282630682,0.0012992697302252054,0.5672147870063782,2.247723340988159,0.05839087441563606,0.0003505852655507624,0.35026824474334717,2.2341041564941406,0.04654775932431221,0.00018394322250969708,0.5417231321334839,2.801175355911255,0.534156858921051,2.495730404916685e-05,0.3369811773300171,2.783458709716797,0.3664117455482483,4.517102297540987e-06,0.5431428551673889,2.896453619003296,0.5578653216362,2.58806085184915e-05,0.3291754126548767,2.880326271057129,0.3862208425998688,5.431907538877567e-06,0.5075803399085999,2.986875534057617,0.1945197433233261,4.731994340545498e-05,0.3683980107307434,2.9726617336273193,-0.02726557105779648,1.620372131583281e-05
1.0,0.5469498634338379,0.5146022439002991,0.43268445134162903,-0.5617136359214783,0.9999821782112122,0.5391473174095154,0.37130847573280334,-0.5307719707489014,0.9999589323997498,0.5540133118629456,0.3704708218574524,-0.5306300520896912,0.9999580979347229,0.5663735866546631,0.37064996361732483,-0.5308494567871094,0.9999626278877258,0.4896027743816376,0.37447571754455566,-0.5294860601425171,0.9999604821205139,0.47398748993873596,0.37615489959716797,-0.5289930105209351,0.9999544024467468,0.4608951508998871,0.37855151295661926,-0.5292874574661255,0.9999610781669617,0.5871050357818604,0.40345120429992676,-0.30739250779151917,0.9999614357948303,0.4445074796676636,0.40911865234375,-0.297366201877594,0.9999745488166809,0.543961763381958,0.5042615532875061,-0.475354939699173,0.9999811053276062,0.4877191483974457,0.5102894902229309,-0.4699905812740326,0.9999873638153076,0.7016609907150269,0.8154883980751038,-0.20344474911689758,0.9997037053108215,0.33203017711639404,0.758963942527771,-0.2444051057100296,0.9998022317886353,0.7515731453895569,1.2977664470672607,-0.20815853774547577,0.3072245121002197,0.1979154795408249,1.0657587051391602,-0.23051433265209198,0.422685444355011,0.7499043345451355,1.632549524307251,-0.40658140182495117,0.027355313301086426,0.13376747071743011,1.535058617591858,-0.4713146388530731,0.09196481853723526,0.7808058261871338,1.7647662162780762,-0.47344401478767395,0.04280521720647812,0.09459634870290756,1.647053599357605,-0.5353295207023621,0.10700681060552597,0.7417444586753845,1.7655551433563232,-0.5163964629173279,0.0795130655169487,0.13450059294700623,1.6522417068481445,-0.606055498123169,0.1632360816001892,0.7261515855789185,1.7182390689849854,-0.4370489716529846,0.08366893976926804,0.15615829825401306,1.615702748298645,-0.5136120915412903,0.17807987332344055,0.6000296473503113,1.6283361911773682,-0.01819189079105854,0.0011206252966076136,0.3625084459781647,1.620064616203308,0.02250741980969906,0.0012905303156003356,0.5874568819999695,2.283919334411621,0.047008175402879715,0.0003429643402341753,0.3603583872318268,2.2815909385681152,0.1011778861284256,0.00017685713828541338,0.5817520618438721,2.862642288208008,0.5440495014190674,2.4317176212207414e-05,0.3660504221916199,2.85127854347229,0.4451642632484436,4.530547357717296e-06,0.5870421528816223,2.966815710067749,0.5716947317123413,2.53814687312115e-05,0.36094385385513306,2.9523401260375977,0.46996185183525085,5.571964265982388e-06,0.5461388826370239,3.056779623031616,0.19488371908664703,4.5016626245342195e-05,0.404112845659256,3.0527946949005127,0.04510040581226349,1.6296427929773927e-05
2.0,0.67923903465271,0.5145590901374817,0.4328485131263733,-0.5727664232254028,0.9999804496765137,0.5391464233398438,0.37150055170059204,-0.5421376824378967,0.999954879283905,0.5539984107017517,0.3706108033657074,-0.5420162677764893,0.9999540448188782,0.5661135315895081,0.3707509934902191,-0.5421786904335022,0.9999588131904602,0.48962345719337463,0.375026136636734,-0.5406003594398499,0.9999564290046692,0.47395673394203186,0.3771797716617584,-0.5401033163070679,0.9999499320983887,0.46091312170028687,0.37968364357948303,-0.5403748154640198,0.9999565482139587,0.5866150259971619,0.4042387902736664,-0.3162560760974884,0.9999570250511169,0.44490301609039307,0.41139572858810425,-0.2998383641242981,0.9999712705612183,0.543888509273529,0.5043713450431824,-0.4856356680393219,0.999979555606842,0.4875420033931732,0.5104655623435974,-0.4797285795211792,0.999985933303833,0.7017589211463928,0.8145161867141724,-0.21511119604110718,0.9997044205665588,0.3314293622970581,0.7613153457641602,-0.24439553916454315,0.9997884035110474,0.7527990937232971,1.290796160697937,-0.22574858367443085,0.3053092658519745,0.19426177442073822,1.0678375959396362,-0.22947970032691956,0.42320528626441956,0.7511737942695618,1.6274185180664062,-0.4507838189601898,0.02899250201880932,0.1279892772436142,1.535048246383667,-0.4707472622394562,0.09204535186290741,0.7885017395019531,1.769241452217102,-0.5254140496253967,0.044195402413606644,0.08798432350158691,1.6470645666122437,-0.5341809988021851,0.10490643978118896,0.7512848973274231,1.7713886499404907,-0.5701731443405151,0.08167989552021027,0.12859803438186646,1.6550562381744385,-0.6054016351699829,0.15995194017887115,0.7341954112052917,1.7250258922576904,-0.4830283224582672,0.08580012619495392,0.15115973353385925,1.6190812587738037,-0.5129573345184326,0.17522992193698883,0.6108105182647705,1.620064377784729,-0.024643143638968468,0.0011365991085767746,0.3666347861289978,1.6266918182373047,0.028842594474554062,0.001302890945225954,0.5931808948516846,2.291823148727417,0.031069904565811157,0.00035048785503022373,0.36743229627609253,2.290659189224243,0.09208499640226364,0.000174766406416893,0.5896159410476685,2.8774852752685547,0.5288441777229309,2.5377185011166148e-05,0.37694501876831055,2.864933967590332,0.42814069986343384,4.6178138290997595e-06,0.5948050022125244,2.980386257171631,0.5560266971588135,2.7413458155933768e-05,0.3720668852329254,2.9658193588256836,0.45189809799194336,5.942494226474082e-06,0.5552552342414856,3.0728836059570312,0.1737588346004486,4.4309781515039504e-05,0.4142249524593353,3.064152479171753,0.02901509590446949,1.6825200873427093e-05
3.0,0.7652020454406738,0.514290452003479,0.4331720173358917,-0.5905609726905823,0.9999778270721436,0.539056122303009,0.37174054980278015,-0.559660792350769,0.9999482035636902,0.5539029836654663,0.3707626163959503,-0.5595517754554749,0.9999474287033081,0.565811038017273,0.3708420991897583,-0.559687077999115,0.9999526143074036,0.4894656836986542,0.3758375644683838,-0.5582696199417114,0.9999500513076782,0.47377216815948486,0.37834402918815613,-0.5577599406242371,0.99994295835495,0.46088680624961853,0.38083142042160034,-0.5580364465713501,0.9999495148658752,0.5860872268676758,0.40490981936454773,-0.33067619800567627,0.9999499320983887,0.44500336050987244,0.4131012558937073,-0.31104037165641785,0.9999658465385437,0.5435458421707153,0.5046341419219971,-0.502463698387146,0.9999773502349854,0.48700669407844543,0.5108228325843811,-0.4966689348220825,0.9999838471412659,0.7019411325454712,0.814124345779419,-0.23075923323631287,0.9997043609619141,0.3308481276035309,0.7619175910949707,-0.24515120685100555,0.9997735619544983,0.7537009716033936,1.290197491645813,-0.24057631194591522,0.30600273609161377,0.19351007044315338,1.0759533643722534,-0.2324402928352356,0.42185840010643005,0.7513304948806763,1.6275888681411743,-0.46185413002967834,0.030599135905504227,0.13020387291908264,1.5416204929351807,-0.47172507643699646,0.09110686182975769,0.7906773686408997,1.7805341482162476,-0.5366718769073486,0.045518796890974045,0.0909108892083168,1.6571667194366455,-0.5349360704421997,0.10211231559515,0.7530024647712708,1.7841655015945435,-0.581181526184082,0.0838240459561348,0.13187532126903534,1.6727068424224854,-0.6068741083145142,0.15578915178775787,0.7359946370124817,1.737114429473877,-0.49374887347221375,0.08767559379339218,0.15426991879940033,1.6355628967285156,-0.5141789317131042,0.1711842268705368,0.6135904788970947,1.6200129985809326,-0.027790844440460205,0.0011415336048230529,0.38902902603149414,1.625315546989441,0.03193354979157448,0.001302288961596787,0.5949589014053345,2.2984042167663574,0.023841913789510727,0.0003547330270521343,0.3708042800426483,2.2961888313293457,0.08702857047319412,0.00016945143579505384,0.5897032618522644,2.885707139968872,0.5206547379493713,2.6186162358499132e-05,0.3793860077857971,2.8725392818450928,0.42135554552078247,4.633852768165525e-06,0.5949669480323792,2.9872677326202393,0.5473563075065613,2.8836024284828454e-05,0.3744617700576782,2.9738080501556396,0.4449431300163269,6.2799604165775236e-06,0.5530620217323303,3.0830326080322266,0.16021180152893066,4.344979242887348e-05,0.41439640522003174,3.0703983306884766,0.020734043791890144,1.7247301002498716e-05
4.0,0.8543848991394043,0.5138782858848572,0.43317359685897827,-0.5876224637031555,0.9999762773513794,0.5388137698173523,0.3717464208602905,-0.5565914511680603,0.9999435544013977,0.5537340044975281,0.3707650303840637,-0.5564572215080261,0.9999433159828186,0.5654388070106506,0.3708461821079254,-0.5566081404685974,0.9999484419822693,0.48897990584373474,0.37585175037384033,-0.5555689334869385,0.999945342540741,0.4732576608657837,0.37836670875549316,-0.5550490021705627,0.9999383091926575,0.4607139527797699,0.38085153698921204,-0.555320143699646,0.999944269657135,0.5856369733810425,0.405537486076355,-0.32951655983924866,0.9999450445175171,0.44500449299812317,0.41331395506858826,-0.3106355369091034,0.9999616146087646,0.5431234240531921,0.5046692490577698,-0.5002515316009521,0.9999756813049316,0.48602479696273804,0.5108272433280945,-0.4948562681674957,0.9999821186065674,0.7020515203475952,0.8139634132385254,-0.22576971352100372,0.9997076392173767,0.3292933404445648,0.762933611869812,-0.2470760941505432,0.9997648596763611,0.7552065253257751,1.2887332439422607,-0.22520877420902252,0.3065243065357208,0.19391846656799316,1.0794475078582764,-0.2327495962381363,0.41932713985443115,0.754168689250946,1.6275246143341064,-0.43091627955436707,0.03187566250562668,0.13216620683670044,1.546209454536438,-0.472067654132843,0.09038906544446945,0.7974815368652344,1.7820813655853271,-0.5013335943222046,0.04626236855983734,0.09366355091333389,1.6628602743148804,-0.5356262922286987,0.09960003942251205,0.7597789168357849,1.7874505519866943,-0.5456258654594421,0.0850437805056572,0.13414114713668823,1.682319164276123,-0.6074133515357971,0.15195973217487335,0.7423701882362366,1.7402403354644775,-0.4623459279537201,0.08866818994283676,0.15651220083236694,1.6443095207214355,-0.5145015716552734,0.16724108159542084,0.6171639561653137,1.6194207668304443,-0.028079751878976822,0.0011549118207767606,0.3979124128818512,1.6299773454666138,0.03225288540124893,0.0013104249956086278,0.5980784893035889,2.3025903701782227,0.024337410926818848,0.0003600793716032058,0.374480277299881,2.3017709255218506,0.08710409700870514,0.0001669132907409221,0.5945741534233093,2.892669677734375,0.5214217305183411,2.6953226551995613e-05,0.38361695408821106,2.8830251693725586,0.42138347029685974,4.729921329271747e-06,0.5999500751495361,2.9957430362701416,0.5479305982589722,3.007586747116875e-05,0.3787103295326233,2.9858481884002686,0.44484227895736694,6.5994049691653345e-06,0.5587154626846313,3.0907979011535645,0.16231271624565125,4.294601603760384e-05,0.4193854331970215,3.082353353500366,0.018248524516820908,1.787710061762482e-05
5.0,0.9508171081542969,0.5138887166976929,0.43317872285842896,-0.5797937512397766,0.9999750256538391,0.538848340511322,0.37160924077033997,-0.5478200316429138,0.9999401569366455,0.5537517070770264,0.3706105649471283,-0.5477312207221985,0.9999403953552246,0.565436065196991,0.3706723749637604,-0.5479092001914978,0.9999457597732544,0.48898929357528687,0.37583744525909424,-0.5453146696090698,0.999941349029541,0.47323349118232727,0.37836432456970215,-0.5448023080825806,0.9999340176582336,0.4607103765010834,0.3808366358280182,-0.5450946092605591,0.9999395608901978,0.5855949521064758,0.4056650400161743,-0.3202737271785736,0.9999418258666992,0.44507917761802673,0.41330310702323914,-0.2970014810562134,0.9999575614929199,0.5431534051895142,0.5046804547309875,-0.49220389127731323,0.9999741315841675,0.48597195744514465,0.510740339756012,-0.48523208498954773,0.9999802112579346,0.7032716870307922,0.8142854571342468,-0.2228630930185318,0.9997121095657349,0.328571617603302,0.7648662328720093,-0.23986312747001648,0.9997553825378418,0.755193829536438,1.291406273841858,-0.21338124573230743,0.3066011369228363,0.18968060612678528,1.1603156328201294,-0.22545525431632996,0.41127756237983704,0.7546122074127197,1.6364384889602661,-0.4124985337257385,0.03251822665333748,0.13127964735031128,1.5519006252288818,-0.47025373578071594,0.08833286911249161,0.7966464757919312,1.790152668952942,-0.4811308979988098,0.04652437940239906,0.08999117463827133,1.668287992477417,-0.5339593887329102,0.0966678112745285,0.7587531805038452,1.7959434986114502,-0.5245369076728821,0.085487961769104,0.1305263787508011,1.6913095712661743,-0.6063668131828308,0.14754736423492432,0.7416784763336182,1.7476223707199097,-0.44344860315322876,0.08886070549488068,0.1536937654018402,1.6528877019882202,-0.5136350393295288,0.1628270447254181,0.618792712688446,1.6254764795303345,-0.026945212855935097,0.001162781030870974,0.40091177821159363,1.6417195796966553,0.03117346204817295,0.0013139307266101241,0.5992319583892822,2.3193442821502686,0.026759468019008636,0.00035871140426024795,0.37453117966651917,2.316523313522339,0.09401386231184006,0.0001630136976018548,0.5941212177276611,2.911748170852661,0.5347267389297485,2.6667763449950144e-05,0.3819922208786011,2.900946855545044,0.4382225275039673,4.766426627611509e-06,0.5989736318588257,3.016359806060791,0.5631135106086731,2.9808832550770603e-05,0.37681686878204346,3.0048086643218994,0.46256110072135925,6.678235422441503e-06,0.5592013001441956,3.108942747116089,0.17294400930404663,4.2246956581948325e-05,0.41814571619033813,3.1020047664642334,0.03380930423736572,1.8105256458511576e-05
6.0,1.1341278553009033,0.5137971043586731,0.4334157407283783,-0.578385591506958,0.9999715089797974,0.5388494729995728,0.371622771024704,-0.547370970249176,0.9999316930770874,0.5537503361701965,0.37061914801597595,-0.54725182056427,0.999932587146759,0.5654172301292419,0.370682030916214,-0.5474115610122681,0.9999383687973022,0.48893946409225464,0.3760491907596588,-0.5448013544082642,0.9999325275421143,0.47310298681259155,0.3786754608154297,-0.5442873239517212,0.9999249577522278,0.46065065264701843,0.381093293428421,-0.5445659160614014,0.9999303221702576,0.5855621099472046,0.4059631824493408,-0.3169045150279999,0.9999334216117859,0.4450841248035431,0.4134657382965088,-0.29706186056137085,0.9999508261680603,0.5431329011917114,0.5053257346153259,-0.4917117655277252,0.999970555305481,0.48556092381477356,0.5110110640525818,-0.4847215414047241,0.9999768733978271,0.7037178874015808,0.8145224452018738,-0.21524599194526672,0.9997040629386902,0.3284681439399719,0.7669667601585388,-0.2416408509016037,0.9997391700744629,0.7552141547203064,1.292220115661621,-0.19318217039108276,0.3018151521682739,0.1901361346244812,1.1418222188949585,-0.2256469875574112,0.4071451723575592,0.7552662491798401,1.6397706270217896,-0.3731769919395447,0.03185412660241127,0.12714160978794098,1.552677035331726,-0.4676264822483063,0.08536283671855927,0.7957894206047058,1.795129418373108,-0.4317812919616699,0.04519076272845268,0.08546102792024612,1.668921947479248,-0.5297744274139404,0.09265128523111343,0.7578936219215393,1.8020946979522705,-0.4768630862236023,0.082962267100811,0.126210018992424,1.6918290853500366,-0.6012380719184875,0.14139412343502045,0.7410268187522888,1.7535400390625,-0.4040256142616272,0.08614972978830338,0.14910157024860382,1.6535261869430542,-0.5106361508369446,0.15645749866962433,0.6203688383102417,1.6301369667053223,-0.025316519662737846,0.0011710748076438904,0.401528924703598,1.660201072692871,0.02957182191312313,0.0013191562611609697,0.6010248064994812,2.3252370357513428,0.02700456790626049,0.00035891972947865725,0.37565621733665466,2.3232710361480713,0.09221719950437546,0.000161908712470904,0.5954741835594177,2.9194018840789795,0.5528615713119507,2.6832309231394902e-05,0.38231900334358215,2.9088897705078125,0.44224441051483154,4.9313230192638e-06,0.6000555157661438,3.0237693786621094,0.5815877914428711,2.9843038646504283e-05,0.3770045042037964,3.012012004852295,0.4667399823665619,6.968093202885939e-06,0.5617101788520813,3.1169064044952393,0.18554872274398804,4.183241617283784e-05,0.41832831501960754,3.110663890838623,0.032670341432094574,1.857151437434368e-05
7.0,1.2322680950164795,0.5106145739555359,0.4370715916156769,-0.5793529748916626,0.999968409538269,0.535772979259491,0.3743087649345398,-0.549435555934906,0.9999222755432129,0.5514289140701294,0.37361523509025574,-0.5492829084396362,0.9999244213104248,0.5635385513305664,0.37356728315353394,-0.5494533777236938,0.9999298453330994,0.4857393205165863,0.37879058718681335,-0.5472137928009033,0.9999235272407532,0.470846027135849,0.38093769550323486,-0.5466905832290649,0.9999164342880249,0.45900025963783264,0.38312968611717224,-0.546988844871521,0.9999213218688965,0.5836110711097717,0.40892720222473145,-0.32552701234817505,0.9999250173568726,0.4441882371902466,0.41471174359321594,-0.303262323141098,0.9999447464942932,0.540847659111023,0.5098336338996887,-0.49303895235061646,0.9999668002128601,0.4813290238380432,0.5134970545768738,-0.4864603281021118,0.9999738931655884,0.7039242386817932,0.8154862523078918,-0.21478834748268127,0.9996912479400635,0.32737818360328674,0.7706699967384338,-0.2472027689218521,0.9997254014015198,0.7552037835121155,1.2949440479278564,-0.19242313504219055,0.29439520835876465,0.19049818813800812,1.1412396430969238,-0.2251366674900055,0.39955246448516846,0.7550418972969055,1.6396840810775757,-0.3560287058353424,0.03121475875377655,0.12702834606170654,1.5593461990356445,-0.45279160141944885,0.08359105885028839,0.7925177216529846,1.8047866821289062,-0.4163343608379364,0.04430929198861122,0.08499770611524582,1.6750404834747314,-0.5171961784362793,0.09064488857984543,0.7538831830024719,1.8110343217849731,-0.46144020557403564,0.08143111318349838,0.12556008994579315,1.6982121467590332,-0.5906212329864502,0.13858412206172943,0.7367964386940002,1.762162446975708,-0.3870603144168854,0.0844060555100441,0.14919401705265045,1.6601976156234741,-0.4968782663345337,0.1533861607313156,0.6207911372184753,1.6308799982070923,-0.024132777005434036,0.001125996932387352,0.38831886649131775,1.6576029062271118,0.0283861942589283,0.001266174833290279,0.6010220646858215,2.326937198638916,0.028492361307144165,0.0003513629490043968,0.37509459257125854,2.3238308429718018,0.08334145694971085,0.000157669055624865,0.5955064296722412,2.9221813678741455,0.5516628623008728,2.5659082893980667e-05,0.3810035288333893,2.909479856491089,0.4397790729999542,4.8072329263959546e-06,0.5998612642288208,3.026228189468384,0.5799347162246704,2.8460022804210894e-05,0.37599512934684753,3.01252818107605,0.4629245102405548,6.754357400495792e-06,0.5612021088600159,3.120511293411255,0.1855505108833313,4.034740777569823e-05,0.416376531124115,3.109074831008911,0.02634357288479805,1.8097611246048473e-05
8.0,1.28643798828125,0.5073440074920654,0.4399198591709137,-0.5783300995826721,0.99996417760849,0.5325472354888916,0.3759719431400299,-0.5496143698692322,0.9999107718467712,0.5489037036895752,0.37545621395111084,-0.549441933631897,0.9999133944511414,0.5614213347434998,0.37527891993522644,-0.5496461987495422,0.9999194741249084,0.48237913846969604,0.38031402230262756,-0.5469207763671875,0.9999128580093384,0.46812209486961365,0.382051020860672,-0.5463846325874329,0.9999049305915833,0.4566415250301361,0.38402754068374634,-0.5466843843460083,0.9999105930328369,0.5816285610198975,0.4102882742881775,-0.33027440309524536,0.9999145269393921,0.4433937668800354,0.41517704725265503,-0.3032522201538086,0.9999366998672485,0.5386085510253906,0.5129748582839966,-0.49206599593162537,0.9999625086784363,0.47844284772872925,0.5152512788772583,-0.486084908246994,0.9999703764915466,0.7039487361907959,0.8156930208206177,-0.21985545754432678,0.9996793866157532,0.3265589773654938,0.7710406184196472,-0.2476101964712143,0.9997201561927795,0.7550716400146484,1.2969890832901,-0.19522632658481598,0.28818508982658386,0.18711867928504944,1.1829622983932495,-0.21448451280593872,0.3926050662994385,0.7550268769264221,1.659256935119629,-0.35714253783226013,0.030386094003915787,0.1279713660478592,1.577073335647583,-0.42889705300331116,0.08153728395700455,0.7892581224441528,1.8037155866622925,-0.4186397194862366,0.04312455281615257,0.08636537939310074,1.6945353746414185,-0.49079349637031555,0.0882132351398468,0.7505130767822266,1.8085166215896606,-0.4629130959510803,0.07938345521688461,0.12687256932258606,1.718667984008789,-0.5663177371025085,0.13511377573013306,0.7336429953575134,1.760010004043579,-0.38799580931663513,0.08224563300609589,0.1504465937614441,1.6798449754714966,-0.4734882116317749,0.14975190162658691,0.6203344464302063,1.6307008266448975,-0.026028163731098175,0.001082490081898868,0.37700149416923523,1.6566458940505981,0.03031739965081215,0.001221483456902206,0.6000801920890808,2.3328704833984375,0.027881447225809097,0.0003421972505748272,0.37432292103767395,2.3280444145202637,0.08359146118164062,0.00015405219164676964,0.5935624241828918,2.931220531463623,0.5511336922645569,2.4761267923167907e-05,0.3808513879776001,2.9180829524993896,0.4354947805404663,4.721465302282013e-06,0.5978909134864807,3.0350022315979004,0.5784980058670044,2.7445923478808254e-05,0.3752990663051605,3.0215940475463867,0.45929190516471863,6.656631285295589e-06,0.5590579509735107,3.1321234703063965,0.18429447710514069,3.892555832862854e-05,0.41518455743789673,3.1191725730895996,0.02505119889974594,1.7721040421747603e-05
9.0,1.3490939140319824,0.5052797794342041,0.44136741757392883,-0.5836459994316101,0.9999610185623169,0.5299332141876221,0.3771136403083801,-0.555878758430481,0.999901533126831,0.546786904335022,0.37676161527633667,-0.5556900501251221,0.9999058246612549,0.5596456527709961,0.37650948762893677,-0.5559023022651672,0.9999104738235474,0.4803047478199005,0.3814629018306732,-0.5538285970687866,0.9999048113822937,0.4663976728916168,0.3831438422203064,-0.5532742142677307,0.9998981356620789,0.45488181710243225,0.3850463628768921,-0.553591787815094,0.9999029040336609,0.5807114243507385,0.4110960066318512,-0.33196401596069336,0.9999058246612549,0.4426984488964081,0.41608646512031555,-0.3066546320915222,0.9999322295188904,0.5370258092880249,0.5151850581169128,-0.4947243630886078,0.999958872795105,0.4766954779624939,0.5166710019111633,-0.4886346757411957,0.9999675154685974,0.7040785551071167,0.8165864944458008,-0.2191799432039261,0.999666154384613,0.32574570178985596,0.7717583179473877,-0.2542690932750702,0.9997217059135437,0.7538707256317139,1.302876591682434,-0.1852363795042038,0.27943241596221924,0.18084841966629028,1.1946314573287964,-0.216811865568161,0.3917146325111389,0.7523806095123291,1.6578532457351685,-0.3437671959400177,0.02914818562567234,0.1267731785774231,1.5823473930358887,-0.4337267577648163,0.0801047757267952,0.7789791822433472,1.8120421171188354,-0.4022361934185028,0.04122113808989525,0.08478841930627823,1.7008599042892456,-0.49563321471214294,0.08587948232889175,0.7401111721992493,1.8174818754196167,-0.44477903842926025,0.0760154202580452,0.12539026141166687,1.7263994216918945,-0.5700930953025818,0.13184407353401184,0.7248058319091797,1.766806960105896,-0.3738846480846405,0.0787774994969368,0.14900927245616913,1.6862341165542603,-0.4775985777378082,0.1461837738752365,0.6198453307151794,1.635508418083191,-0.025495387613773346,0.0010479879565536976,0.3813495635986328,1.6635017395019531,0.02977105975151062,0.0011890762252733111,0.5997685194015503,2.3423972129821777,0.027117308229207993,0.00033533864188939333,0.37129756808280945,2.3371477127075195,0.08326509594917297,0.00015047557826619595,0.5922524929046631,2.9430344104766846,0.5499114394187927,2.4238233891082928e-05,0.3766690790653229,2.9318549633026123,0.4324159324169159,4.691262802225538e-06,0.5964792370796204,3.0488975048065186,0.5771740078926086,2.6750254619400948e-05,0.3713766038417816,3.03741717338562,0.4561482071876526,6.60701016386156e-06,0.5578863620758057,3.1455063819885254,0.18077166378498077,3.836121686617844e-05,0.40991222858428955,3.1343350410461426,0.02078092470765114,1.7789308913052082e-05
